method,split,task,seed,episodes,action_critical_rmse,occluded_region_rmse,collision_boundary_f1,calibration_error,probe_informativeness,task_success,collision_rate,manipulation_failure_rate,probe_cost,probe_damage,planning_regret_to_oracle,probe_rate
oracle_depth_completion,nominal_depth,occluded_bin_grasping,4,72,0.005016,0.005885,0.930714,0.065278,0.082475,1.000000,0.000000,0.000000,0.005575,0.000000,0.001100,0.958333
oracle_depth_completion,nominal_depth,occluded_bin_grasping,5,72,0.005022,0.005824,0.937690,0.073313,0.080455,1.000000,0.000000,0.000000,0.006000,0.000000,0.000749,0.916667
oracle_depth_completion,nominal_depth,occluded_bin_grasping,6,72,0.005163,0.005869,0.944661,0.066071,0.081521,1.000000,0.000000,0.000000,0.006222,0.000000,0.000086,0.930556
oracle_depth_completion,nominal_depth,shelf_insertion_clearance,0,72,0.004710,0.005663,0.930370,0.062500,0.064421,1.000000,0.000000,0.000000,0.006816,0.000000,0.001095,0.930556
oracle_depth_completion,nominal_depth,shelf_insertion_clearance,1,72,0.004692,0.005713,0.935983,0.069643,0.063198,1.000000,0.000000,0.000000,0.006997,0.000000,0.000393,0.958333
oracle_depth_completion,nominal_depth,shelf_insertion_clearance,2,72,0.004766,0.005947,0.923303,0.063294,0.061368,1.000000,0.000000,0.000000,0.007446,0.000000,0.001476,0.916667
oracle_depth_completion,nominal_depth,shelf_insertion_clearance,3,72,0.004944,0.006086,0.928657,0.064187,0.063568,1.000000,0.000000,0.000000,0.006468,0.000000,0.000828,0.902778
oracle_depth_completion,nominal_depth,shelf_insertion_clearance,4,72,0.004566,0.005683,0.923110,0.070635,0.062506,1.000000,0.000000,0.000000,0.006558,0.000000,0.001264,0.916667
oracle_depth_completion,nominal_depth,shelf_insertion_clearance,5,72,0.004872,0.005913,0.919384,0.068254,0.061072,1.000000,0.000000,0.000000,0.006760,0.000000,0.002201,0.930556
oracle_depth_completion,nominal_depth,shelf_insertion_clearance,6,72,0.004932,0.005972,0.938188,0.064683,0.062888,1.000000,0.000000,0.000000,0.007002,0.000000,0.000672,0.916667
oracle_depth_completion,nominal_depth,transparent_container_lift,0,72,0.005394,0.005809,0.930572,0.071131,0.111222,1.000000,0.000000,0.000000,0.006969,0.000000,0.000452,0.958333
oracle_depth_completion,nominal_depth,transparent_container_lift,1,72,0.005292,0.005694,0.934647,0.069345,0.112056,1.000000,0.000000,0.000000,0.006580,0.000000,0.000693,0.916667
oracle_depth_completion,nominal_depth,transparent_container_lift,2,72,0.005706,0.005996,0.932111,0.068651,0.108665,1.000000,0.000000,0.000000,0.006833,0.000000,0.000680,0.986111
oracle_depth_completion,nominal_depth,transparent_container_lift,3,72,0.005721,0.006106,0.927405,0.061706,0.111483,1.000000,0.000000,0.000000,0.006654,0.000000,0.001466,0.972222
oracle_depth_completion,nominal_depth,transparent_container_lift,4,72,0.005604,0.005893,0.935721,0.069345,0.108986,1.000000,0.000000,0.000000,0.006191,0.000000,0.000819,0.986111
oracle_depth_completion,nominal_depth,transparent_container_lift,5,72,0.005357,0.005902,0.934728,0.074504,0.109793,1.000000,0.000000,0.000000,0.006154,0.000000,0.000642,0.902778
oracle_depth_completion,nominal_depth,transparent_container_lift,6,72,0.005580,0.006097,0.934360,0.064980,0.107835,1.000000,0.000000,0.000000,0.006080,0.000000,0.001166,0.958333
oracle_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,0,72,0.005102,0.005749,0.936332,0.072619,0.102877,1.000000,0.000000,0.000000,0.006866,0.000000,0.000947,0.972222
oracle_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,1,72,0.005408,0.005933,0.927823,0.067560,0.102070,1.000000,0.000000,0.000000,0.007065,0.000000,0.001202,0.930556
oracle_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,2,72,0.005264,0.005830,0.932020,0.071528,0.102542,1.000000,0.000000,0.000000,0.007298,0.000000,0.000386,0.972222
oracle_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,3,72,0.005440,0.005769,0.927392,0.066468,0.101730,1.000000,0.000000,0.000000,0.007328,0.000000,0.001369,0.958333
oracle_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,4,72,0.005347,0.005815,0.933537,0.068552,0.103599,1.000000,0.000000,0.000000,0.007281,0.000000,0.000769,0.930556
oracle_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,5,72,0.005297,0.005796,0.930134,0.066468,0.102587,1.000000,0.000000,0.000000,0.006781,0.000000,0.000803,0.986111
oracle_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,6,72,0.005588,0.006068,0.933097,0.063889,0.100162,1.000000,0.000000,0.000000,0.007058,0.000000,0.001106,0.958333
oracle_depth_completion,missing_depth_shift,occluded_bin_grasping,0,72,0.005662,0.005950,0.922585,0.068056,0.111466,1.000000,0.000000,0.000000,0.006132,0.000000,0.002039,0.930556
oracle_depth_completion,missing_depth_shift,occluded_bin_grasping,1,72,0.005654,0.005925,0.940033,0.064980,0.112969,1.000000,0.000000,0.000000,0.006697,0.000000,0.001033,0.875000
oracle_depth_completion,missing_depth_shift,occluded_bin_grasping,2,72,0.005599,0.006067,0.926829,0.066171,0.109818,1.000000,0.000000,0.000000,0.006177,0.000000,0.000765,0.958333
oracle_depth_completion,missing_depth_shift,occluded_bin_grasping,3,72,0.005105,0.005716,0.931103,0.074107,0.110138,1.000000,0.000000,0.000000,0.006104,0.000000,0.000805,0.944444
oracle_depth_completion,missing_depth_shift,occluded_bin_grasping,4,72,0.005342,0.005969,0.933324,0.067460,0.111180,1.000000,0.000000,0.000000,0.006663,0.000000,0.001137,0.916667
oracle_depth_completion,missing_depth_shift,occluded_bin_grasping,5,72,0.005398,0.005980,0.919854,0.064087,0.110706,1.000000,0.000000,0.000000,0.006596,0.000000,0.001490,0.875000
oracle_depth_completion,missing_depth_shift,occluded_bin_grasping,6,72,0.005548,0.005863,0.933898,0.074206,0.109660,1.000000,0.000000,0.000000,0.007514,0.000000,0.000695,0.944444
oracle_depth_completion,missing_depth_shift,shelf_insertion_clearance,0,72,0.005505,0.005977,0.934930,0.066171,0.094386,1.000000,0.000000,0.000000,0.007411,0.000000,0.000414,0.944444
oracle_depth_completion,missing_depth_shift,shelf_insertion_clearance,1,72,0.005243,0.005767,0.935969,0.067063,0.090883,1.000000,0.000000,0.000000,0.007229,0.000000,0.001805,0.916667
oracle_depth_completion,missing_depth_shift,shelf_insertion_clearance,2,72,0.005372,0.006028,0.943596,0.063690,0.092596,1.000000,0.000000,0.000000,0.007423,0.000000,0.001050,0.972222
oracle_depth_completion,missing_depth_shift,shelf_insertion_clearance,3,72,0.005092,0.005648,0.932849,0.071230,0.092915,1.000000,0.000000,0.000000,0.007004,0.000000,0.002205,0.916667
oracle_depth_completion,missing_depth_shift,shelf_insertion_clearance,4,72,0.005244,0.005877,0.932996,0.066964,0.092534,1.000000,0.000000,0.000000,0.006891,0.000000,0.001524,0.916667
oracle_depth_completion,missing_depth_shift,shelf_insertion_clearance,5,72,0.005451,0.006135,0.938232,0.063194,0.092726,1.000000,0.000000,0.000000,0.007229,0.000000,0.001914,0.916667
oracle_depth_completion,missing_depth_shift,shelf_insertion_clearance,6,72,0.005329,0.005723,0.928955,0.069544,0.094310,1.000000,0.000000,0.000000,0.008043,0.000000,0.001791,0.972222
oracle_depth_completion,missing_depth_shift,transparent_container_lift,0,72,0.005524,0.005861,0.932713,0.069345,0.140402,1.000000,0.000000,0.000000,0.006750,0.000000,0.001035,0.916667
oracle_depth_completion,missing_depth_shift,transparent_container_lift,1,72,0.006000,0.006050,0.928790,0.063393,0.140920,1.000000,0.000000,0.000000,0.006328,0.000000,0.001192,0.930556
oracle_depth_completion,missing_depth_shift,transparent_container_lift,2,72,0.005712,0.005982,0.929026,0.065972,0.140600,1.000000,0.000000,0.000000,0.006891,0.000000,0.001582,0.958333
oracle_depth_completion,missing_depth_shift,transparent_container_lift,3,72,0.005940,0.005975,0.939833,0.068750,0.142745,1.000000,0.000000,0.000000,0.007082,0.000000,0.000862,0.930556
oracle_depth_completion,missing_depth_shift,transparent_container_lift,4,72,0.005623,0.005843,0.926830,0.069444,0.140800,1.000000,0.000000,0.000000,0.006850,0.000000,0.001255,0.986111
oracle_depth_completion,missing_depth_shift,transparent_container_lift,5,72,0.005730,0.005975,0.935897,0.067758,0.140257,1.000000,0.000000,0.000000,0.006368,0.000000,0.000450,0.972222
oracle_depth_completion,missing_depth_shift,transparent_container_lift,6,72,0.005807,0.005988,0.929054,0.065575,0.139850,1.000000,0.000000,0.000000,0.007684,0.000000,0.001451,1.000000
oracle_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,0,72,0.005574,0.005858,0.943731,0.070238,0.133163,1.000000,0.000000,0.000000,0.007994,0.000000,0.000222,0.958333
oracle_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,1,72,0.005431,0.005860,0.936485,0.071230,0.133001,1.000000,0.000000,0.000000,0.007784,0.000000,0.000259,0.930556
oracle_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,2,72,0.005667,0.005946,0.937101,0.064187,0.132347,1.000000,0.000000,0.000000,0.007323,0.000000,0.000870,0.916667
oracle_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,3,72,0.005453,0.005752,0.937447,0.071032,0.133377,1.000000,0.000000,0.000000,0.007249,0.000000,0.000159,0.972222
oracle_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,4,72,0.005494,0.005845,0.936692,0.070040,0.134415,1.000000,0.000000,0.000000,0.007139,0.000000,0.000735,0.972222
oracle_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,5,72,0.005616,0.005977,0.941764,0.068056,0.134003,1.000000,0.000000,0.000000,0.007268,0.000000,0.000443,0.916667
oracle_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,6,72,0.005439,0.005768,0.927295,0.073214,0.133779,1.000000,0.000000,0.000000,0.007291,0.000000,0.001910,0.930556
oracle_depth_completion,occlusion_shift,occluded_bin_grasping,0,72,0.005633,0.005980,0.938523,0.067956,0.110218,1.000000,0.000000,0.000000,0.006932,0.000000,0.001362,0.972222
oracle_depth_completion,occlusion_shift,occluded_bin_grasping,1,72,0.005226,0.005864,0.947160,0.065575,0.106256,1.000000,0.000000,0.000000,0.006794,0.000000,0.000678,0.986111
oracle_depth_completion,occlusion_shift,occluded_bin_grasping,2,72,0.005299,0.006015,0.933596,0.062401,0.110025,1.000000,0.000000,0.000000,0.006712,0.000000,0.001398,0.958333
oracle_depth_completion,occlusion_shift,occluded_bin_grasping,3,72,0.005619,0.005939,0.936875,0.064881,0.111469,1.000000,0.000000,0.000000,0.006968,0.000000,0.001029,0.958333
oracle_depth_completion,occlusion_shift,occluded_bin_grasping,4,72,0.005404,0.005826,0.932213,0.068750,0.110595,1.000000,0.000000,0.000000,0.007086,0.000000,0.000652,0.972222
oracle_depth_completion,occlusion_shift,occluded_bin_grasping,5,72,0.005574,0.005785,0.936972,0.068651,0.108643,1.000000,0.000000,0.000000,0.006794,0.000000,0.000827,0.986111
oracle_depth_completion,occlusion_shift,occluded_bin_grasping,6,72,0.005746,0.005998,0.923407,0.066171,0.108991,1.000000,0.000000,0.000000,0.007116,0.000000,0.001574,1.000000
oracle_depth_completion,occlusion_shift,shelf_insertion_clearance,0,72,0.005160,0.005896,0.935001,0.071825,0.090616,1.000000,0.000000,0.000000,0.008040,0.000000,0.001072,0.930556
oracle_depth_completion,occlusion_shift,shelf_insertion_clearance,1,72,0.005495,0.005954,0.926877,0.065675,0.089044,1.000000,0.000000,0.000000,0.007754,0.000000,0.002846,0.930556
oracle_depth_completion,occlusion_shift,shelf_insertion_clearance,2,72,0.005655,0.005930,0.941355,0.068056,0.089659,1.000000,0.000000,0.000000,0.007610,0.000000,0.001208,0.944444
oracle_depth_completion,occlusion_shift,shelf_insertion_clearance,3,72,0.005369,0.005841,0.927204,0.071528,0.088056,1.000000,0.000000,0.000000,0.007179,0.000000,0.001527,0.958333
oracle_depth_completion,occlusion_shift,shelf_insertion_clearance,4,72,0.005485,0.005917,0.928259,0.070933,0.090343,1.000000,0.000000,0.000000,0.006954,0.000000,0.001652,0.930556
oracle_depth_completion,occlusion_shift,shelf_insertion_clearance,5,72,0.005332,0.005767,0.923363,0.073909,0.092602,1.000000,0.000000,0.000000,0.007408,0.000000,0.001903,0.958333
oracle_depth_completion,occlusion_shift,shelf_insertion_clearance,6,72,0.005384,0.005860,0.934965,0.068353,0.090885,1.000000,0.000000,0.000000,0.007327,0.000000,0.002116,0.916667
oracle_depth_completion,occlusion_shift,transparent_container_lift,0,72,0.005760,0.006040,0.923263,0.066567,0.138127,1.000000,0.000000,0.000000,0.007035,0.000000,0.001678,0.930556
oracle_depth_completion,occlusion_shift,transparent_container_lift,1,72,0.005255,0.005746,0.941892,0.068353,0.137686,1.000000,0.000000,0.000000,0.006978,0.000000,0.000425,0.958333
oracle_depth_completion,occlusion_shift,transparent_container_lift,2,72,0.005684,0.005991,0.935820,0.070734,0.138075,1.000000,0.000000,0.000000,0.006241,0.000000,0.002739,0.944444
oracle_depth_completion,occlusion_shift,transparent_container_lift,3,72,0.005997,0.005875,0.936724,0.062599,0.137657,1.000000,0.000000,0.000000,0.007001,0.000000,0.000831,0.972222
oracle_depth_completion,occlusion_shift,transparent_container_lift,4,72,0.005576,0.005862,0.927684,0.073413,0.137810,1.000000,0.000000,0.000000,0.006570,0.000000,0.001736,0.958333
oracle_depth_completion,occlusion_shift,transparent_container_lift,5,72,0.005798,0.006008,0.925524,0.066369,0.139633,1.000000,0.000000,0.000000,0.006468,0.000000,0.001315,0.958333
oracle_depth_completion,occlusion_shift,transparent_container_lift,6,72,0.005986,0.006057,0.934386,0.064484,0.137609,1.000000,0.000000,0.000000,0.006911,0.000000,0.001598,0.916667
oracle_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,0,72,0.005390,0.005772,0.932526,0.074802,0.124718,1.000000,0.000000,0.000000,0.007242,0.000000,0.001267,0.958333
oracle_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,1,72,0.005630,0.005867,0.938628,0.068849,0.124873,1.000000,0.000000,0.000000,0.008001,0.000000,0.000608,0.986111
oracle_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,2,72,0.005782,0.005863,0.937930,0.067758,0.125702,1.000000,0.000000,0.000000,0.007649,0.000000,0.000987,0.972222
oracle_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,3,72,0.005720,0.005876,0.937637,0.068353,0.126030,1.000000,0.000000,0.000000,0.007854,0.000000,0.001264,0.958333
oracle_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,4,72,0.005758,0.006025,0.931024,0.063194,0.125654,1.000000,0.000000,0.000000,0.007412,0.000000,0.001476,0.916667
oracle_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,5,72,0.005745,0.005979,0.944681,0.068552,0.127051,1.000000,0.000000,0.000000,0.007705,0.000000,0.001388,0.972222
oracle_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,6,72,0.005473,0.005729,0.936690,0.073512,0.124180,1.000000,0.000000,0.000000,0.008188,0.000000,0.001171,0.958333
oracle_depth_completion,transparent_specular_shift,occluded_bin_grasping,0,72,0.005347,0.006019,0.940363,0.069048,0.120661,1.000000,0.000000,0.000000,0.006633,0.000000,0.000896,0.930556
oracle_depth_completion,transparent_specular_shift,occluded_bin_grasping,1,72,0.005766,0.005994,0.919771,0.058433,0.119418,1.000000,0.000000,0.000000,0.006628,0.000000,0.001958,0.958333
oracle_depth_completion,transparent_specular_shift,occluded_bin_grasping,2,72,0.005851,0.005946,0.938625,0.063591,0.120479,1.000000,0.000000,0.000000,0.006555,0.000000,0.000592,0.944444
oracle_depth_completion,transparent_specular_shift,occluded_bin_grasping,3,72,0.005653,0.005864,0.931950,0.073611,0.121232,1.000000,0.000000,0.000000,0.006559,0.000000,0.000822,0.916667
oracle_depth_completion,transparent_specular_shift,occluded_bin_grasping,4,72,0.005396,0.005951,0.927544,0.068353,0.122055,1.000000,0.000000,0.000000,0.007004,0.000000,0.001655,0.972222
oracle_depth_completion,transparent_specular_shift,occluded_bin_grasping,5,72,0.005819,0.006065,0.932914,0.064583,0.121065,1.000000,0.000000,0.000000,0.006702,0.000000,0.001158,0.972222
oracle_depth_completion,transparent_specular_shift,occluded_bin_grasping,6,72,0.005729,0.006085,0.929835,0.061508,0.118295,1.000000,0.000000,0.000000,0.006802,0.000000,0.000901,0.972222
oracle_depth_completion,transparent_specular_shift,shelf_insertion_clearance,0,72,0.005462,0.005929,0.924409,0.060813,0.102349,1.000000,0.000000,0.000000,0.007669,0.000000,0.001862,0.958333
oracle_depth_completion,transparent_specular_shift,shelf_insertion_clearance,1,72,0.005299,0.005796,0.932652,0.073909,0.100631,1.000000,0.000000,0.000000,0.007360,0.000000,0.002330,0.902778
oracle_depth_completion,transparent_specular_shift,shelf_insertion_clearance,2,72,0.005318,0.005957,0.934105,0.070238,0.100775,1.000000,0.000000,0.000000,0.007564,0.000000,0.000927,0.916667
oracle_depth_completion,transparent_specular_shift,shelf_insertion_clearance,3,72,0.005364,0.005868,0.932524,0.069246,0.101536,1.000000,0.000000,0.000000,0.007344,0.000000,0.000775,0.986111
oracle_depth_completion,transparent_specular_shift,shelf_insertion_clearance,4,72,0.005351,0.006036,0.934180,0.059325,0.100681,1.000000,0.000000,0.000000,0.007352,0.000000,0.001396,0.944444
oracle_depth_completion,transparent_specular_shift,shelf_insertion_clearance,5,72,0.005548,0.006029,0.940713,0.066468,0.101424,1.000000,0.000000,0.000000,0.007022,0.000000,0.001040,0.902778
oracle_depth_completion,transparent_specular_shift,shelf_insertion_clearance,6,72,0.005753,0.006063,0.940616,0.066964,0.104481,1.000000,0.000000,0.000000,0.007197,0.000000,0.001375,0.972222
oracle_depth_completion,transparent_specular_shift,transparent_container_lift,0,72,0.005877,0.005818,0.933324,0.071528,0.141423,1.000000,0.000000,0.000000,0.006627,0.000000,0.001093,0.930556
